Replicate,Receptor ,Peptide ,0,1.00E-12,1.00E-11,1.00E-10,0.000000001,0.00000001,0.0000001,0.000001,0.00001,0.0001,0.001
7,hMelB,N-Acetyltyramine,413.0511748,,348.1486848,430.935466,268.17216,248.5503996,369.1551612,1586.828173,1941.358384,1554.816239,1433.714308
8,hMelB,N-Acetyltyramine,457.5351704,,386.0887776,335.6960256,459.75072,497.5067952,470.8442336,1244.641602,2228.765126,1922.034872,1464.364711
9,hMelB,N-Acetyltyramine,381.068052,,392.4867072,468.8570904,446.9889024,184.9481716,617.1283132,1219.506742,1853.895488,2196.163429,1686.693524
10,hMelB,N-Acetyl-5HT,559.1601076,,341.7964032,253.4884508,274.35008,720.316364,2271.818766,2907.977318,2246.12833,2481.671105,2582.203871
11,hMelB,N-Acetyl-5HT,419.6115416,,474.8756992,519.4305596,356.8845696,1063.876425,2200.725358,3071.162561,2483.200438,3077.556314,2759.015532
10,hMelB,N-Acetyltyramine,593.0563015,,644.7466587,637.6971478,519.3220222,523.7748348,1026.005069,3258.689394,5841.17904,6123.092661,6664.594885
11,hMelB,N-Acetyltyramine,670.407112,,587.2034359,779.0238928,642.3611378,743.2021312,735.927638,2902.371003,4457.511977,6527.853433,5429.235759
12,hMelB,N-Acetyltyramine,787.5790164,,438.5068847,444.0989631,550.2594593,587.7443908,819.7297833,3123.219021,5302.502844,5771.891005,6129.011388
13,hMelB,N-Acetyl-5HT,852.0218251,,722.7837854,708.056242,718.266944,1357.390559,5579.938935,6212.684958,5967.102225,7934.671569,6179.284405
14,hMelB,N-Acetyl-5HT,838.6226778,,683.7521841,650.1234398,635.7699096,1505.901881,4923.275657,6620.529796,6433.74945,7273.430998,6851.369178
15,hMelB,N-Acetyl-5HT,858.0731534,,786.8834388,798.0358644,856.2894268,2242.853068,5201.971052,6011.057197,7569.160142,8162.251588,7705.647221
1,hMelA,N-Acetyltyramine,313.3729116,,302.7112896,273.1394376,283.8002112,337.800348,287.7747904,207.4170676,642.0479528,1154.271352,1081.75681
2,hMelA,N-Acetyltyramine,285.54876,,179.099176,239.3359216,311.6537232,168.8574888,307.8362724,207.0881112,708.2867968,1294.16145,1608.557668
